entered_at_utc,city,condition_id,question,target_date,leg,side,entry_side_price,entry_yes_price,band,liquidity
2026-08-08T10:03:09.802267+00:00,Seoul,0x13d4674cefbbeee64e5e4a66601e65ab6b9fd163742c5f112ed25e2d08fe96bb,Will the lowest temperature in Seoul (Incheon) be 26°C on August 10?,2026-08-10,shoulder,No,0.85,0.15,outer,1289.9
2026-08-08T10:03:09.802267+00:00,Seoul,0xc33f49cfb1a36630dc8dc0c6894a915f56d83a58842bef452f28d3e7a30e686f,Will the lowest temperature in Seoul (Incheon) be 25°C on August 10?,2026-08-10,shoulder,No,0.71,0.29,core,1097.61
2026-08-08T10:59:53.705476+00:00,Seoul,0x035e6d2f47add92c2f9d83aebe383bad54815c2199d0e0b9ba605f7ca192eece,Will the lowest temperature in Seoul (Incheon) be 23°C on August 10?,2026-08-10,shoulder,No,0.95,0.05,outer,1184.68
2026-08-08T10:59:53.705476+00:00,Seoul,0x701aa90940d31b461151b9a85fe885d05ed6f86af4ceaf5361f056fd9b5ec03e,Will the lowest temperature in Seoul (Incheon) be 27°C on August 10?,2026-08-10,shoulder,No,0.95,0.05,outer,1067.92
2026-08-08T13:21:18.876300+00:00,HongKong,0x34d0610bc11bd78a62a5cacd4d42b2830af7aae9ef0c0bf8408067ac7fbe4f91,Will the lowest temperature in Hong Kong be 31°C on August 9?,2026-08-09,shoulder,No,0.908,0.092,outer,1113.46
2026-08-08T14:58:21.023056+00:00,NYC,0xb20b1391e5fbb5ef6a5d62d4bdefb35604388d32fa4e9e300d51dba08c30c125,Will the lowest temperature in New York City be between 74-75°F on August 9?,2026-08-09,shoulder,No,0.855,0.145,outer,1035.4
2026-08-08T17:55:17.856328+00:00,NYC,0x02b6269fa84f1953491da17cb3e7d33c60c87f9b716850caf98f1e2d6565c55a,Will the lowest temperature in New York City be between 80-81°F on August 9?,2026-08-09,shoulder,No,0.91,0.09,outer,1295.36
2026-08-08T21:53:16.532353+00:00,HongKong,0xabe80d0ff0bd275e41db7559ececee2d06f4e88a1daea0e1090d8dea054dd81b,Will the highest temperature in Hong Kong be 38°C on August 10?,2026-08-10,shoulder,No,0.949,0.051,outer,7433.6
2026-08-09T02:36:22.056956+00:00,Chicago,0x27c2f38c891ec4245b23139ae8098df63356da0ea4b6547a622ec00c5f242f84,Will the highest temperature in Chicago be between 82-83°F on August 10?,2026-08-10,shoulder,No,0.75,0.25,core,1322.03
2026-08-09T02:36:22.056956+00:00,Chicago,0xf9839c086efaef940438e188532ac0c25022471aa247e37442b531fa1afd2f05,Will the highest temperature in Chicago be between 88-89°F on August 10?,2026-08-10,shoulder,No,0.885,0.115,outer,1016.32
2026-08-09T02:36:22.056956+00:00,NYC,0x555ef29ef46a9ccb105b872c40f4aa3c484861beb5d3879f52ece71364d68c21,Will the highest temperature in New York City be between 90-91°F on August 10?,2026-08-10,shoulder,No,0.66,0.34,core,1380.76
2026-08-09T02:36:22.056956+00:00,NYC,0x742f13c018ecfc53d4f4fdf05c9ebc3449937731c6c6775ae1c634c2911d9f16,Will the highest temperature in New York City be between 94-95°F on August 10?,2026-08-10,shoulder,No,0.825,0.175,outer,1339.01
2026-08-09T02:36:22.056956+00:00,NYC,0xef36c603b791e93af30fe46704b59eef4100214ff24d9ceeb402d5886fcc2651,Will the highest temperature in New York City be between 88-89°F on August 10?,2026-08-10,shoulder,No,0.91,0.09,outer,1517.82
2026-08-09T04:45:19.537602+00:00,Chicago,0x2ca59bbb212352ec14f64f1a9f59e68fe8d7cc54232dcf7b9d48dde281e9791a,Will the highest temperature in Chicago be between 84-85°F on August 10?,2026-08-10,shoulder,No,0.785,0.215,core,1583.69
2026-08-09T04:45:19.537602+00:00,Chicago,0x44979cef5498fc2712127a680bbb6d9171e17b6632314469efd0e0a86cabf0fe,Will the highest temperature in Chicago be between 86-87°F on August 10?,2026-08-10,shoulder,No,0.795,0.205,core,1896.88
2026-08-09T04:45:19.537602+00:00,Chicago,0x962fa2bf8671a4568dbb64a99c1114ae05ab1f217b049fc8856addb426ea1c34,Will the highest temperature in Chicago be between 80-81°F on August 10?,2026-08-10,shoulder,No,0.815,0.185,outer,1406.64
2026-08-09T04:45:19.537602+00:00,Chicago,0xb1722121a66ca9088c3dc6f0f38b17481bd5bb2b8a9fafe1de8e4da4ce5742ea,Will the highest temperature in Chicago be between 78-79°F on August 10?,2026-08-10,shoulder,No,0.93,0.07,outer,1044.24
2026-08-09T04:45:19.537602+00:00,London,0x306fd237daa79542b709c20eaa18794bb2fc068b4a1ce37eb44d9e6231d23dcd,Will the highest temperature in London be 23°C on August 11?,2026-08-11,shoulder,No,0.92,0.08,outer,1425.61
2026-08-09T04:45:19.537602+00:00,London,0x7f31dbc37f294e89cb45abf17a4351f700f739527269ad2711026bbf288d4ec9,Will the highest temperature in London be 28°C on August 11?,2026-08-11,shoulder,No,0.93,0.07,outer,1298.41
2026-08-09T04:45:19.537602+00:00,London,0xb08dd80ed381271b2037a340d678bf2dba172558eb86f70fe296ec14ed8d0b2a,Will the highest temperature in London be 26°C on August 11?,2026-08-11,shoulder,No,0.74,0.26,core,1229.33
2026-08-09T04:45:19.537602+00:00,London,0xe5dd539799b1b40e0d5442dc9733c19ed62fce01bf071924ad05538e6e5eb4da,Will the highest temperature in London be 27°C on August 11?,2026-08-11,shoulder,No,0.84,0.16,outer,1204.16
2026-08-09T04:45:19.537602+00:00,Seoul,0x03ed7c2265dafb7fdb40dede695d69e54b7a5dbdb1a959787249a750b56abd93,Will the highest temperature in Seoul (Incheon) be 35°C on August 11?,2026-08-11,shoulder,No,0.89,0.11,outer,1202.51
2026-08-09T04:45:19.537602+00:00,Seoul,0x8c205e8037a9f43ca9ce94b50bd429119c2aff7d1067c1ec6a10bd1fdd1240e0,Will the highest temperature in Seoul (Incheon) be 33°C on August 11?,2026-08-11,shoulder,No,0.73,0.27,core,1062.83
2026-08-09T04:45:19.537602+00:00,HongKong,0x39c8d1de4859077deca9decef2fabe58fd80d62625fdfe94ce3ef14ee8e85459,Will the highest temperature in Hong Kong be 34°C on August 11?,2026-08-11,shoulder,No,0.665,0.335,core,1123.29
2026-08-09T04:45:19.537602+00:00,HongKong,0x75307bfa795f6744c1161947dbeac51779a9d9e51a4afa7d1a46ac8da8ae976f,Will the highest temperature in Hong Kong be 35°C on August 11?,2026-08-11,shoulder,No,0.685,0.315,core,1108.97
2026-08-09T04:45:19.537602+00:00,HongKong,0xcb503404e735198c94067c2bf1162f0253f80b1a6c669025cc3a5439ce145d50,Will the highest temperature in Hong Kong be 33°C on August 11?,2026-08-11,shoulder,No,0.8,0.2,core,1031.98
2026-08-09T06:08:16.612022+00:00,London,0x43892e346cf2831d8b4b6b962e1ce42cbab8c4ee10f77a0da78cf4cc7da3303e,Will the highest temperature in London be 24°C on August 11?,2026-08-11,shoulder,No,0.79,0.21,core,1085.91
2026-08-09T06:08:16.612022+00:00,London,0x5d87ff4276fb5b39937101dedcf2aa596e75e626afe2df8d2dd3cac2ee67325c,Will the lowest temperature in London be 18°C on August 11?,2026-08-11,shoulder,No,0.83,0.17,outer,1071.56
2026-08-09T06:08:16.612022+00:00,London,0xaf3bb76649058ae7d90d0fe61c018edff4484eb20a9a1ba2e98a40000fab61e3,Will the lowest temperature in London be 16°C on August 11?,2026-08-11,shoulder,No,0.78,0.22,core,1000.79
2026-08-09T06:08:16.612022+00:00,Seoul,0x9e5ac386209041df2145cb38607dad463600df305c591dabe749e62b73ecb9e7,Will the highest temperature in Seoul (Incheon) be 32°C on August 11?,2026-08-11,shoulder,No,0.775,0.225,core,1335.51
2026-08-09T06:08:16.612022+00:00,Seoul,0xfb4af4b6d46a26877b6ec39231e25ece282fb3fbb99716f62833b9e4841148cb,Will the highest temperature in Seoul (Incheon) be 34°C on August 11?,2026-08-11,shoulder,No,0.7,0.3,core,1399.77
2026-08-09T06:08:16.612022+00:00,HongKong,0x485b3053176adae495162bd82d72903e92a85daf8f787da2e8a3f69734bff6f2,Will the highest temperature in Hong Kong be 37°C on August 11?,2026-08-11,shoulder,No,0.85,0.15,outer,1036.8
2026-08-09T06:08:16.612022+00:00,HongKong,0xc50475914498feeb71a9d714872b62edfb566c544206ea7ff59488027c8bddbc,Will the highest temperature in Hong Kong be 38°C on August 11?,2026-08-11,shoulder,No,0.945,0.055,outer,1175.04
2026-08-09T06:08:16.612022+00:00,HongKong,0xdcd17c00042550142970a93a3b32bff9ed0eb7e7cb02a97f3bbd7765476d5745,Will the highest temperature in Hong Kong be 36°C on August 11?,2026-08-11,shoulder,No,0.87,0.13,outer,1090.34
2026-08-09T07:26:22.726769+00:00,Seoul,0x574cbc6eb35833e2221963d405d5c78cc97ad805599c57edffd0e5256b400d90,Will the highest temperature in Seoul (Incheon) be 31°C on August 11?,2026-08-11,shoulder,No,0.925,0.075,outer,1156.83
2026-08-09T07:26:22.726769+00:00,Seoul,0xdf5de2cd44a2496d88d5ec7e44b7cf48555f3154aacb87a53e343264d775dc83,Will the highest temperature in Seoul (Incheon) be 36°C on August 11?,2026-08-11,shoulder,No,0.95,0.05,outer,1015.34
2026-08-09T11:02:19.122427+00:00,London,0x6395ce95c4c2e8695a82cc3b4b69a898b1c3932eb0985aac0aaeb2ceb523e172,Will the lowest temperature in London be 15°C on August 11?,2026-08-11,shoulder,No,0.925,0.075,outer,1035.4
2026-08-09T11:02:19.122427+00:00,HongKong,0x34ad80053e205dbe35635a299b1f6578a8e0e81f4cf282b7190a53cecaf5b027,Will the lowest temperature in Hong Kong be 30°C on August 11?,2026-08-11,shoulder,No,0.72,0.28,core,1220.13
2026-08-09T11:02:19.122427+00:00,HongKong,0x56fed5dd9a5e2b25088eaae3dd96c0d59caada9bd187a513f04dafe53f960158,Will the lowest temperature in Hong Kong be 29°C on August 10?,2026-08-10,shoulder,No,0.665,0.335,core,3145.57
2026-08-09T11:02:19.122427+00:00,HongKong,0x7f5b66fffbafb22cd07a7fdd94e3920c5b600e5c9e5fa0d3699ce920f3e2a75d,Will the lowest temperature in Hong Kong be 27°C on August 11?,2026-08-11,shoulder,No,0.895,0.105,outer,1025.54
2026-08-09T11:52:58.205456+00:00,HongKong,0xcdbbf497a6fdac19b1d966a98cdd8c922780f95adc1890f334b38553baeba2d5,Will the lowest temperature in Hong Kong be 28°C on August 11?,2026-08-11,shoulder,No,0.87,0.13,outer,1000.39
2026-08-09T11:52:58.205456+00:00,HongKong,0xfd75cc36f3ebe5439ebba511e4b30ed41b612924b78bbeb6e0c573dfd3856bed,Will the lowest temperature in Hong Kong be 31°C on August 11?,2026-08-11,shoulder,No,0.945,0.055,outer,1379.14
2026-08-09T15:02:17.927193+00:00,HongKong,0xd3f8c7055c5fd425b822b68cc2b45c0c604471d576fbf9330af33cb30654b660,Will the lowest temperature in Hong Kong be 29°C on August 11?,2026-08-11,shoulder,No,0.665,0.335,core,1036.28
2026-08-09T15:54:56.396048+00:00,NYC,0xb7daa49562b4080b7abb4300462535da3d3b7b9afd7a05c360fa63e52f4a81bb,Will the lowest temperature in New York City be between 78-79°F on August 10?,2026-08-10,shoulder,No,0.905,0.095,outer,1097.49
2026-08-09T15:54:56.396048+00:00,Seoul,0x60b059e8ebf93b2a6e1c3d800d5d4ed88888cdacf7ee65a9b417763c14210398,Will the lowest temperature in Seoul (Incheon) be 23°C on August 11?,2026-08-11,shoulder,No,0.885,0.115,outer,1136.96
2026-08-09T17:01:17.455480+00:00,Seoul,0xc00f761e9ede21578d1c191a47c19815c56d19cf1e1e9dd5d8cca0f0fc2627aa,Will the lowest temperature in Seoul (Incheon) be 26°C on August 11?,2026-08-11,shoulder,No,0.93,0.07,outer,1020.46
2026-08-09T20:58:16.808390+00:00,Seoul,0xdcf6ef62e91861ee8957aae9bf3b44e412758ae0f95cbf41dcd051ebdd2b154f,Will the lowest temperature in Seoul (Incheon) be 22°C on August 11?,2026-08-11,shoulder,No,0.95,0.05,outer,1013.65
2026-08-09T21:55:04.501452+00:00,London,0x98302f4c3caf727b4cf8e682e146d38f282cb2d0ed9b8cdb79c5c18c9768d163,Will the lowest temperature in London be 19°C on August 11?,2026-08-11,shoulder,No,0.947,0.053,outer,1610.42
2026-08-10T02:43:33.868232+00:00,Chicago,0x694457afd895e0807b931372f2056b735e3f1acbde1edfc26bf749731d6c68d8,Will the highest temperature in Chicago be between 78-79°F on August 11?,2026-08-11,shoulder,No,0.76,0.24,core,1137.0
2026-08-10T02:43:33.868232+00:00,Chicago,0xaafe76b8e11bdd6773ef1132226402cb35148e3aea70bb7b97448b541d4cb238,Will the highest temperature in Chicago be between 80-81°F on August 11?,2026-08-11,shoulder,No,0.745,0.255,core,1095.66
2026-08-10T02:43:33.868232+00:00,Chicago,0xf0a913dbb34fc84b96e95a527239fe5d68b92091fb34b0215db9c5c7518e977f,Will the highest temperature in Chicago be between 74-75°F on August 11?,2026-08-11,shoulder,No,0.94,0.06,outer,1129.84
2026-08-10T02:43:33.868232+00:00,NYC,0x35527f3ad8948c79152e1e3c5d87aa99ba2f49857c3b8bfb1d33b6cf91557372,Will the highest temperature in New York City be between 92-93°F on August 11?,2026-08-11,shoulder,No,0.765,0.235,core,1545.14
2026-08-10T02:43:33.868232+00:00,NYC,0x735a59cfad0b327de4ab5b7b0acff7eca516e4ca84940c052c08944c1598a3fc,Will the highest temperature in New York City be between 86-87°F on August 11?,2026-08-11,shoulder,No,0.94,0.06,outer,1119.5
2026-08-10T02:43:33.868232+00:00,NYC,0x9d64addb26aa266dd96e9ffe3f8d0f14b36f0ec5285e6c760a3a37ab90762a0c,Will the highest temperature in New York City be between 88-89°F on August 11?,2026-08-11,shoulder,No,0.69,0.31,core,1288.54
2026-08-10T02:43:33.868232+00:00,NYC,0xaed9edb9c05e6927594c631d209124b3b0df55d350696465e143e98f218a12ac,Will the highest temperature in New York City be between 92-93°F on August 10?,2026-08-10,shoulder,No,0.725,0.275,core,3895.58
2026-08-10T02:43:33.868232+00:00,NYC,0xdb963be636a3078d7dc4e0452a3dd562aa77293a95060034d2dc2bf29a1799ca,Will the highest temperature in New York City be between 94-95°F on August 11?,2026-08-11,shoulder,No,0.95,0.05,outer,1035.33
2026-08-10T05:04:23.401921+00:00,Chicago,0x0f6d8e984603d5c9400d12e806d7a932e54a74d50618100689eb9fa5c19d6be1,Will the highest temperature in Chicago be between 82-83°F on August 11?,2026-08-11,shoulder,No,0.81,0.19,outer,2000.23
2026-08-10T05:04:23.401921+00:00,Chicago,0x2420cf106f056c5a465e9b7feeae54cef25a434381756ca1ff80febab886cd0f,Will the highest temperature in Chicago be between 76-77°F on August 11?,2026-08-11,shoulder,No,0.89,0.11,outer,1928.62
2026-08-10T05:04:23.401921+00:00,Chicago,0x266dd096907bf80be23bfb85d0bf638b27bbca869dfdbe56acf9194a705d1485,Will the highest temperature in Chicago be between 84-85°F on August 11?,2026-08-11,shoulder,No,0.95,0.05,outer,2051.43
2026-08-10T05:04:23.401921+00:00,London,0x8ade8ce6e4dfb6e8b10edab4a97f00758ef809932d6c85bfbcb57ce39ceedcfd,Will the highest temperature in London be 29°C on August 12?,2026-08-12,shoulder,No,0.685,0.315,core,1807.61
2026-08-10T05:04:23.401921+00:00,London,0xe6a62f53ba8d5b2bfdeb2b8e544fe5e8688035c77b0b6fce9ce1578ee5ef7042,Will the highest temperature in London be 28°C on August 12?,2026-08-12,shoulder,No,0.905,0.095,outer,1011.41
2026-08-10T05:04:23.401921+00:00,London,0xffd7c3d98d67f30d6e81774a8f53486c7206f3ad224eec9e8b720bcfc9cb4cb6,Will the highest temperature in London be 31°C on August 12?,2026-08-12,shoulder,No,0.855,0.145,outer,1252.63
2026-08-10T05:04:23.401921+00:00,Seoul,0x28aeb87c98dfc8f1ad85864a366cc29fac781937342e2ade141353b17ed5cbc4,Will the highest temperature in Seoul (Incheon) be 32°C on August 12?,2026-08-12,shoulder,No,0.695,0.305,core,1133.8
2026-08-10T05:04:23.401921+00:00,Seoul,0xa2da15f43876b1ffb581d34f602faae76c3c0f64ef016aced179b1bb0649b98a,Will the highest temperature in Seoul (Incheon) be 34°C on August 12?,2026-08-12,shoulder,No,0.865,0.135,outer,1057.17
2026-08-10T05:04:23.401921+00:00,Seoul,0xc21a0576a233f3e70ee762ebb47662b9b1e1ebf90066c5fc6c5c566346d44183,Will the highest temperature in Seoul (Incheon) be 35°C on August 12?,2026-08-12,shoulder,No,0.9,0.1,outer,1120.59
2026-08-10T05:04:23.401921+00:00,HongKong,0x00f25763c324b912cb2ee06747822f243b6e1c3593f87832b693036333cfc028,Will the highest temperature in Hong Kong be 32°C on August 12?,2026-08-12,shoulder,No,0.795,0.205,core,1036.45
2026-08-10T05:04:23.401921+00:00,HongKong,0x05bf9bdc95b4ae96710203777333965829fd1543fdfa329c40fc6e5f6e5b739a,Will the highest temperature in Hong Kong be 31°C on August 12?,2026-08-12,shoulder,No,0.905,0.095,outer,1244.92
2026-08-10T05:04:23.401921+00:00,HongKong,0x05ea9349f939ab97c68d0b3ae4e767f37602d77f070b2ffb5ffefd0ef394fd2a,Will the lowest temperature in Hong Kong be 33°C on August 12?,2026-08-12,shoulder,No,0.93,0.07,outer,1062.97
2026-08-10T05:04:23.401921+00:00,HongKong,0xc39c03329ce89a9ed4b020274bdb932a2ab9c9556072b262265f632768333b78,Will the highest temperature in Hong Kong be 33°C on August 12?,2026-08-12,shoulder,No,0.78,0.22,core,1070.97
2026-08-10T06:51:40.286033+00:00,London,0x58c3edadf9dcd0f2f908bff99ca81a4a36aaed20f7b6708c078f049f1073404b,Will the lowest temperature in London be 17°C on August 12?,2026-08-12,shoulder,No,0.665,0.335,core,1109.17
2026-08-10T06:51:40.286033+00:00,London,0xd6d77450454899c5b989c5e48e66c4db47a403a9511445a9873aacdb63eaaadb,Will the lowest temperature in London be 20°C on August 12?,2026-08-12,shoulder,No,0.945,0.055,outer,1338.99
2026-08-10T06:51:40.286033+00:00,Seoul,0x6b59f5a3982b9c6b7df020b283430ed89584682e6835789e0b293c86655c802e,Will the highest temperature in Seoul (Incheon) be 33°C on August 12?,2026-08-12,shoulder,No,0.74,0.26,core,1593.07
2026-08-10T06:51:40.286033+00:00,Seoul,0xa2b2c0e81ed8acb5c24bf2f4523d4b673057eb2046dc17a243089a181827933b,Will the highest temperature in Seoul (Incheon) be 31°C on August 12?,2026-08-12,shoulder,No,0.815,0.185,outer,1181.07
2026-08-10T06:51:40.286033+00:00,Seoul,0xdfd2a81addb2eaa3739002837d5559dc58e102e6443079fe09116efccab63f34,Will the highest temperature in Seoul (Incheon) be 30°C on August 11?,2026-08-11,shoulder,No,0.95,0.05,outer,2702.16
2026-08-10T06:51:40.286033+00:00,HongKong,0x0f29cbd1de3a2acecbc8c293a2c67be0953969695736761d8b1183c10a70c8f6,Will the highest temperature in Hong Kong be 34°C on August 12?,2026-08-12,shoulder,No,0.665,0.335,core,2426.43
2026-08-10T06:51:40.286033+00:00,HongKong,0x119d24725f4ae431946965790c90e4cb4c86dd883e59c0fb6e10d17b94a381da,Will the lowest temperature in Hong Kong be 29°C on August 12?,2026-08-12,shoulder,No,0.66,0.34,core,1030.34
2026-08-10T06:51:40.286033+00:00,HongKong,0x86236001ab110c87919c6ce5ca0986a94a4edf2b317c06fcdef4971a56020988,Will the lowest temperature in Hong Kong be 28°C on August 12?,2026-08-12,shoulder,No,0.72,0.28,core,1030.19
2026-08-10T06:51:40.286033+00:00,HongKong,0xfd4ba7a32a541354bfe531f539fa3e335b0b2df71f0ee25c0eee0368c247685d,Will the highest temperature in Hong Kong be 35°C on August 12?,2026-08-12,shoulder,No,0.845,0.155,outer,1701.0
2026-08-10T09:01:43.522761+00:00,London,0x2844b13825f5045d5de2897ab529c3a7dfb37b47fc75eabedf4221594339fc06,Will the lowest temperature in London be 16°C on August 12?,2026-08-12,shoulder,No,0.82,0.18,outer,1177.85
2026-08-10T09:01:43.522761+00:00,London,0x3f26c2b97d289252944dd597880f0f9e7f78b27f544d10865a5951b7a5aa1567,Will the lowest temperature in London be 19°C on August 12?,2026-08-12,shoulder,No,0.945,0.055,outer,1188.78
2026-08-10T09:01:43.522761+00:00,London,0x9a55338b3d323cbdd4e33c06d35a447a707bf8c0287ec635b3d4696525cbda29,Will the lowest temperature in London be 18°C on August 12?,2026-08-12,shoulder,No,0.68,0.32,core,1273.39
2026-08-10T09:01:43.522761+00:00,Seoul,0xd53660657f328778dfe653dfa55240986418ff9701c73f5060669f0c83231c06,Will the lowest temperature in Seoul (Incheon) be 23°C on August 12?,2026-08-12,shoulder,No,0.825,0.175,outer,1021.85
2026-08-10T09:01:43.522761+00:00,HongKong,0xc08e9b54a7d40a7019e579214b1b3898a3d0af46e29f6e2923b15ca255fa1e86,Will the lowest temperature in Hong Kong be 27°C on August 12?,2026-08-12,shoulder,No,0.82,0.18,outer,1058.04
2026-08-10T10:43:14.112877+00:00,NYC,0x83793f6de53043046c3e60b10173db57885645e53efbd354b5b59b0023120275,Will the lowest temperature in New York City be between 78-79°F on August 11?,2026-08-11,shoulder,No,0.865,0.135,outer,1082.98
2026-08-10T10:43:14.112877+00:00,London,0x2cfd85ead4deb1895bed9ff99fdc5b8a58137f4209e8a04a7336fa89bfc67edc,Will the highest temperature in London be 32°C on August 12?,2026-08-12,shoulder,No,0.911,0.089,outer,1747.57
2026-08-10T10:43:14.112877+00:00,HongKong,0x473d1246cb8dcb052805a33882d8999e269b950c5ab41b13ac403b4e8fb60aa5,Will the lowest temperature in Hong Kong be 30°C on August 12?,2026-08-12,shoulder,No,0.91,0.09,outer,1063.11
2026-08-10T10:43:14.112877+00:00,HongKong,0xef4e47e09e46fce5287f0fdbd1c39881bf146fd1588ae36edf3817acb4c9ed36,Will the lowest temperature in Hong Kong be 31°C on August 12?,2026-08-12,shoulder,No,0.935,0.065,outer,1009.65
2026-08-10T12:07:15.488794+00:00,London,0xf1351fa9a2994df414422df69720c843871c85794957e896eb390f16ee31387a,Will the highest temperature in London be 30°C on August 12?,2026-08-12,shoulder,No,0.66,0.34,core,3197.28
2026-08-10T12:07:15.488794+00:00,HongKong,0xee0c4106c002514d442bb7ce10c626bd9fadf789e253dac390c2d15acd42b25c,Will the highest temperature in Hong Kong be 32°C on August 11?,2026-08-11,shoulder,No,0.942,0.058,outer,4396.43
2026-08-10T13:51:31.089297+00:00,London,0x888df697dae94485318313bdd72d4ccd58ded1fadfbdd57149d9e24a621e5e53,Will the lowest temperature in London be 15°C on August 12?,2026-08-12,shoulder,No,0.935,0.065,outer,1306.5
2026-08-10T13:51:31.089297+00:00,Seoul,0xd3d7a3205061c7b85e74c71edc097cc53902e71bbc310d0418b4c10f252e4e54,Will the highest temperature in Seoul (Incheon) be 30°C on August 12?,2026-08-12,shoulder,No,0.945,0.055,outer,1552.77
2026-08-10T15:24:03.152996+00:00,NYC,0xec7eb9997ebebccc0f944cf53d3ebd013a477ce585914c9883aab66dc123d981,Will the lowest temperature in New York City be between 76-77°F on August 11?,2026-08-11,shoulder,No,0.7,0.3,core,1074.26
2026-08-10T17:15:40.771529+00:00,NYC,0xe418d3231264685fb3848d94ac4cde8e1b22ab38c5926a9f73a220516d91de35,Will the highest temperature in New York City be between 90-91°F on August 11?,2026-08-11,shoulder,No,0.66,0.34,core,4081.11
2026-08-10T17:15:40.771529+00:00,London,0x1f1bf5348a326db7aa6009bb2f7cde9eadd161ec9820f7bf4023a7b8763c483a,Will the highest temperature in London be 33°C on August 12?,2026-08-12,shoulder,No,0.95,0.05,outer,4207.39
2026-08-10T17:15:40.771529+00:00,Seoul,0x39662fe1d0178f04e02092be484366b5dddf48fb2bdfb41378460bd37cb00cd2,Will the lowest temperature in Seoul (Incheon) be 21°C on August 12?,2026-08-12,shoulder,No,0.825,0.175,outer,1026.89
2026-08-10T17:15:40.771529+00:00,HongKong,0xd3f8c7055c5fd425b822b68cc2b45c0c604471d576fbf9330af33cb30654b660,Will the lowest temperature in Hong Kong be 29°C on August 11?,2026-08-11,favorite,Yes,0.775,0.775,fav_outer,1028.0
2026-08-10T18:10:50.427981+00:00,NYC,0x6106550d865287754dcf21c0c21453167e688a4576b32eeca4c41fffa4f1c8dd,Will the lowest temperature in New York City be between 80-81°F on August 11?,2026-08-11,shoulder,No,0.945,0.055,outer,1182.26
2026-08-10T18:10:50.427981+00:00,NYC,0x951de19520638f3323c66972a29f874715b3bf74117013186f150c5fac40ed8f,Will the lowest temperature in New York City be between 72-73°F on August 11?,2026-08-11,shoulder,No,0.865,0.135,outer,1088.22
2026-08-10T18:10:50.427981+00:00,HongKong,0xede6743fed870f2463242cad3babb8a6473404ad207c64c5a58d71ab0f2fbda9,Will the highest temperature in Hong Kong be 36°C on August 12?,2026-08-12,shoulder,No,0.935,0.065,outer,3397.4
2026-08-10T21:11:20.478092+00:00,London,0x9620ca4f89de464497371cecff910efffe0ccb6a18f21be81a99e86568ad5013,Will the lowest temperature in London be 17°C on August 11?,2026-08-11,shoulder,No,0.685,0.315,core,2490.99
2026-08-10T23:04:21.674988+00:00,Seoul,0x00180797ab560a6536d65047898eda9c79ab40eb1b7407ab5e4a22978b5ac3ee,Will the lowest temperature in Seoul (Incheon) be 24°C on August 12?,2026-08-12,shoulder,No,0.945,0.055,outer,1109.36
2026-08-10T23:04:21.674988+00:00,Seoul,0x4ae0fa00ddb51666e2455597d66a83cbb1f18372723e0ed78d7ae32544b8bf0e,Will the lowest temperature in Seoul (Incheon) be 20°C on August 12?,2026-08-12,shoulder,No,0.935,0.065,outer,1273.16
2026-08-11T02:36:32.334308+00:00,Chicago,0xc8ad9add8579443703fd52726647457fb50eb39f4f8c77df0d6dba459f885e9f,Will the highest temperature in Chicago be between 86-87°F on August 12?,2026-08-12,shoulder,No,0.875,0.125,outer,1031.59
2026-08-11T02:36:32.334308+00:00,Chicago,0xe7707336a936ed0f36a9bc9c6fc70d6b1a8d7d779896a45a10f0cf130c4f1925,Will the highest temperature in Chicago be between 78-79°F on August 12?,2026-08-12,shoulder,No,0.795,0.205,core,1079.43
2026-08-11T02:36:32.334308+00:00,NYC,0x2256ebc80ac44235c6e2063bd4e2d3b1306e856ebc436f69c76f95534a5b9318,Will the highest temperature in New York City be between 84-85°F on August 12?,2026-08-12,shoulder,No,0.76,0.24,core,1266.98
2026-08-11T02:36:32.334308+00:00,NYC,0x8e403f86ed378c0991598cea0336c1a9812880aa0ecff5e427fff7ff4407d7ec,Will the highest temperature in New York City be between 88-89°F on August 12?,2026-08-12,shoulder,No,0.695,0.305,core,1937.8
2026-08-11T02:36:32.334308+00:00,NYC,0xe2710363d4f5c4cdc9dd40d0f229ea380e0b0f79bbf77ee0bde5b0c56cfec8e2,Will the highest temperature in New York City be between 90-91°F on August 12?,2026-08-12,shoulder,No,0.89,0.11,outer,1506.76
2026-08-11T04:48:06.650335+00:00,Chicago,0x4653dd8d53de2ffbff6709e6d03d18196c0726e7c48bba37baee1f3415f8a0c4,Will the highest temperature in Chicago be between 84-85°F on August 12?,2026-08-12,shoulder,No,0.775,0.225,core,9274.82
2026-08-11T04:48:06.650335+00:00,Chicago,0xb6ba0716a43c9f09966d1b510c6cfd9925e3b180ec7e8bfbf6a65b816e07647c,Will the highest temperature in Chicago be between 80-81°F on August 12?,2026-08-12,shoulder,No,0.75,0.25,core,2647.9
2026-08-11T04:48:06.650335+00:00,Chicago,0xfe0acd32eed65081edb82a37ed696eea37d30b9e6723dd9505c1b0352b15d6f5,Will the highest temperature in Chicago be between 82-83°F on August 12?,2026-08-12,shoulder,No,0.695,0.305,core,5693.18
2026-08-11T04:48:06.650335+00:00,Seoul,0x562f4aeb825f8da546f96d04c2285ed45262c0a8a21e2cb28d9bcd08ed26b81a,Will the highest temperature in Seoul (Incheon) be 34°C on August 13?,2026-08-13,shoulder,No,0.815,0.185,outer,1016.1
